pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
ARI	AUR	LG4	25001	26000	0.6940509915014165	74
LON	PAR	LG4	26001	27000	0.3903345724907063	76
LON	PUN-Y	LG4	26001	27000	0.272314475204743	76
LON	PUN-R	LG4	26001	27000	0.1698352727822275	76
LON	GRA	LG4	26001	27000	0.5336728919071873	76
PUN-Y	AUR	LG4	26001	27000	0.8151164442623655	76
PUN-R	GRA	LG4	26001	27000	0.7344527069646896	76
PUN-R	CAL	LG4	26001	27000	-0.0234330746221193	76
PUN-R	CLV	LG4	26001	27000	0.653026993290685	76
PUN-R	ARI	LG4	26001	27000	0.4580674674848367	76
PUN-R	AUR	LG4	26001	27000	0.7356132941293526	76
GRA	CAL	LG4	26001	27000	0.7027027027027027	76
GRA	CLV	LG4	26001	27000	0.8539700695834526	76
LON	CAL	LG4	26001	27000	0.109104589917231	76
LON	CLV	LG4	26001	27000	0.5035561504343491	76
LON	ARI	LG4	26001	27000	0.3998642226748133	76
LON	AUR	LG4	26001	27000	0.3283659816528462	76
CAL	AUR	LG4	26001	27000	0.6918767507002801	76
CLV	ARI	LG4	26001	27000	0.7458729364682342	76
CLV	AUR	LG4	26001	27000	0.8244803695150116	76
ARI	AUR	LG4	26001	27000	0.8387096774193549	76
GRA	ARI	LG4	26001	27000	0.8524271844660194	76
GRA	AUR	LG4	26001	27000	0.8407643312101911	76
CAL	CLV	LG4	26001	27000	0.6091936445796952	76
CAL	ARI	LG4	26001	27000	0.428413610251878	76
PUN-Y	GRA	LG4	26001	27000	0.8083024295322833	76
PUN-Y	CAL	LG4	26001	27000	0.0444265509032348	76
PUN-Y	CLV	LG4	26001	27000	0.7126586655933059	76
PUN-Y	ARI	LG4	26001	27000	0.4166299073665637	76
PAR	PUN-Y	LG4	26001	27000	0.3967655977212165	76
PAR	PUN-R	LG4	26001	27000	0.4245453632070732	76
PAR	GRA	LG4	26001	27000	0.8085230589608873	76
PAR	CAL	LG4	26001	27000	0.3900709219858155	76
PAR	CLV	LG4	26001	27000	0.7053061919768334	76
PAR	ARI	LG4	26001	27000	0.2524084778420038	76
PAR	AUR	LG4	26001	27000	0.8092868988391376	76
PUN-Y	PUN-R	LG4	26001	27000	-0.0483870967741935	76
CAL	AUR	LG4	27001	28000	0.6107660455486543	65
CLV	ARI	LG4	27001	28000	0.8051118210862621	65
CLV	AUR	LG4	27001	28000	0.7905357171185177	65
ARI	AUR	LG4	27001	28000	0.6752873563218391	65
GRA	ARI	LG4	27001	28000	0.824712643678161	65
GRA	AUR	LG4	27001	28000	0.7602996254681649	65
CAL	CLV	LG4	27001	28000	0.834751748613169	65
CAL	ARI	LG4	27001	28000	0.6334340382678751	65
PAR	CLV	LG4	27001	28000	0.7629783719293953	65
PAR	ARI	LG4	27001	28000	0.0378787878787878	65
PAR	AUR	LG4	27001	28000	0.6264367816091955	65
PUN-Y	PUN-R	LG4	27001	28000	0.0082644628099173	65
PAR	PUN-Y	LG4	27001	28000	0.2593095949986408	65
PAR	PUN-R	LG4	27001	28000	0.56076025142173	65
PAR	GRA	LG4	27001	28000	0.7758620689655172	65
PAR	CAL	LG4	27001	28000	0.535483870967742	65
PUN-R	ARI	LG4	27001	28000	0.6522302624473485	65
PUN-R	AUR	LG4	27001	28000	0.6345804033356696	65
GRA	CAL	LG4	27001	28000	0.8703703703703703	65
GRA	CLV	LG4	27001	28000	0.9211024047554716	65
LON	PAR	LG4	27001	28000	0.4516129032258064	65
LON	PUN-Y	LG4	27001	28000	0.0985418750328999	65
LON	PUN-R	LG4	27001	28000	0.0998634833957711	65
LON	GRA	LG4	27001	28000	0.7387387387387387	65
LON	CAL	LG4	27001	28000	0.0545454545454545	65
LON	CLV	LG4	27001	28000	0.7301589807549613	65
LON	ARI	LG4	27001	28000	0.5326460481099656	65
LON	AUR	LG4	27001	28000	0.3759820426487092	65
PUN-Y	GRA	LG4	27001	28000	0.7065861440291705	65
PUN-Y	CAL	LG4	27001	28000	-0.0189739985945186	65
PUN-Y	CLV	LG4	27001	28000	0.6997924301053225	65
PUN-Y	ARI	LG4	27001	28000	0.3439134675059845	65
PUN-Y	AUR	LG4	27001	28000	0.5214573869953305	65
PUN-R	GRA	LG4	27001	28000	0.8679037768521553	65
PUN-R	CAL	LG4	27001	28000	-0.0907944514501891	65
PUN-R	CLV	LG4	27001	28000	0.8405385101794854	65
LON	CAL	LG4	28001	29000	0.0461538461538461	88
LON	CLV	LG4	28001	29000	0.8494207655024018	88
LON	ARI	LG4	28001	29000	0.7468082247009811	88
LON	AUR	LG4	28001	29000	0.2598225602027883	88
PAR	PUN-Y	LG4	28001	29000	0.3188758588130302	88
PAR	PUN-R	LG4	28001	29000	0.5521435532862717	88
PAR	GRA	LG4	28001	29000	0.7151431209602955	88
PAR	CAL	LG4	28001	29000	0.5018607123870282	88
PAR	CLV	LG4	28001	29000	0.6774544525985058	88
PAR	ARI	LG4	28001	29000	-0.0668400761763203	88
PAR	AUR	LG4	28001	29000	0.5050442660078237	88
PUN-Y	PUN-R	LG4	28001	29000	-0.013169288569113	88
GRA	ARI	LG4	28001	29000	0.7743384232709183	88
GRA	AUR	LG4	28001	29000	0.7407407407407407	88
CAL	CLV	LG4	28001	29000	0.7474878038610683	88
CAL	ARI	LG4	28001	29000	0.6162975651535544	88
CAL	AUR	LG4	28001	29000	0.1289989680082559	88
CLV	ARI	LG4	28001	29000	0.721999938914511	88
CLV	AUR	LG4	28001	29000	0.6698352344740178	88
ARI	AUR	LG4	28001	29000	0.5903543883627843	88
PUN-Y	GRA	LG4	28001	29000	0.7381186294977281	88
PUN-Y	CAL	LG4	28001	29000	0.0164333536214242	88
PUN-Y	CLV	LG4	28001	29000	0.7094354260540088	88
PUN-Y	ARI	LG4	28001	29000	0.4200662471140936	88
LON	PAR	LG4	28001	29000	0.6341513027719733	88
LON	PUN-Y	LG4	28001	29000	0.0412174563857654	88
LON	PUN-R	LG4	28001	29000	0.0257365867379227	88
LON	GRA	LG4	28001	29000	0.9337474120082816	88
PUN-Y	AUR	LG4	28001	29000	0.2014999668148934	88
PUN-R	GRA	LG4	28001	29000	0.831771999186023	88
PUN-R	CAL	LG4	28001	29000	0.0052053209947946	88
PUN-R	CLV	LG4	28001	29000	0.7745713199478793	88
PUN-R	ARI	LG4	28001	29000	0.6565408982770484	88
PUN-R	AUR	LG4	28001	29000	0.2151986910528276	88
GRA	CAL	LG4	28001	29000	0.8188824662813102	88
GRA	CLV	LG4	28001	29000	0.8182757373831293	88
PUN-Y	GRA	LG4	29001	30000	-0.1368766420386565	100
PUN-Y	CAL	LG4	29001	30000	0.0663121827918766	100
PUN-Y	CLV	LG4	29001	30000	0.5691995892137489	100
PUN-Y	ARI	LG4	29001	30000	0.3135410607074487	100
PUN-Y	AUR	LG4	29001	30000	0.34049626416912	100
PUN-R	GRA	LG4	29001	30000	0.1591822996935395	100
PUN-R	CAL	LG4	29001	30000	0.1392494379809979	100
PUN-R	CLV	LG4	29001	30000	0.7214315110203884	100
PUN-R	ARI	LG4	29001	30000	0.6840989688103535	100
PUN-R	AUR	LG4	29001	30000	0.6416936465366055	100
GRA	CAL	LG4	29001	30000	0.3107321490169024	100
GRA	CLV	LG4	29001	30000	0.4601018675721562	100
GRA	ARI	LG4	29001	30000	0.0029488291413703	100
GRA	AUR	LG4	29001	30000	0.8496993987975953	100
CAL	CLV	LG4	29001	30000	0.6960781730115478	100
CAL	ARI	LG4	29001	30000	0.6419972816777753	100
CAL	AUR	LG4	29001	30000	0.615428142806385	100
CLV	ARI	LG4	29001	30000	0.5527103050944533	100
CLV	AUR	LG4	29001	30000	0.6070345664038812	100
ARI	AUR	LG4	29001	30000	-0.083175291248984	100
LON	PAR	LG4	29001	30000	0.5912241028025326	100
LON	PUN-Y	LG4	29001	30000	-0.0002222400294951	100
LON	PUN-R	LG4	29001	30000	0.0529934393686299	100
LON	GRA	LG4	29001	30000	0.332184929984441	100
LON	CAL	LG4	29001	30000	0.0262172284644194	100
LON	CLV	LG4	29001	30000	0.7101007547845147	100
LON	ARI	LG4	29001	30000	0.6984779842884358	100
LON	AUR	LG4	29001	30000	0.6625190655856146	100
PAR	PUN-Y	LG4	29001	30000	0.3225236706950026	100
PAR	PUN-R	LG4	29001	30000	0.5901104343658432	100
PAR	GRA	LG4	29001	30000	0.0931217010752373	100
PAR	CAL	LG4	29001	30000	0.5161143375140494	100
PAR	CLV	LG4	29001	30000	0.5955791169103226	100
PAR	ARI	LG4	29001	30000	0.1658640966223803	100
PAR	AUR	LG4	29001	30000	0.0195682725108297	100
PUN-Y	PUN-R	LG4	29001	30000	-0.0005774500900854	100
LON	PAR	LG4	30001	31000	0.5610064263152162	127
LON	PUN-Y	LG4	30001	31000	0.0188274559934959	127
LON	PUN-R	LG4	30001	31000	0.0972530794501788	127
LON	GRA	LG4	30001	31000	0.8093356795519481	127
LON	CAL	LG4	30001	31000	0.1320754716981132	127
LON	CLV	LG4	30001	31000	0.8621951219512196	127
LON	ARI	LG4	30001	31000	0.6986436070220089	127
LON	AUR	LG4	30001	31000	0.5213333612674796	127
PAR	PUN-Y	LG4	30001	31000	0.2306997434247971	127
PAR	PUN-R	LG4	30001	31000	0.6243847554301037	127
PAR	GRA	LG4	30001	31000	0.4954611113319815	127
PAR	CAL	LG4	30001	31000	0.5053223439977155	127
PAR	CLV	LG4	30001	31000	0.6175005964060892	127
PAR	ARI	LG4	30001	31000	-0.0400692927619191	127
PAR	AUR	LG4	30001	31000	0.2897165727354406	127
PUN-Y	PUN-R	LG4	30001	31000	0.0178374807311164	127
PUN-Y	GRA	LG4	30001	31000	0.5811115319836431	127
PUN-Y	CAL	LG4	30001	31000	0.1148589941048382	127
PUN-Y	CLV	LG4	30001	31000	0.5863858763196798	127
PUN-Y	ARI	LG4	30001	31000	0.365998781492942	127
PUN-Y	AUR	LG4	30001	31000	0.2286176993212168	127
PUN-R	GRA	LG4	30001	31000	0.8618399172535358	127
PUN-R	CAL	LG4	30001	31000	0.2906158961833858	127
PUN-R	CLV	LG4	30001	31000	0.9195114555448828	127
PUN-R	ARI	LG4	30001	31000	0.7544978942544788	127
PUN-R	AUR	LG4	30001	31000	0.5780839111252676	127
GRA	CAL	LG4	30001	31000	0.7444292003113993	127
GRA	CLV	LG4	30001	31000	0.8460523891782785	127
GRA	ARI	LG4	30001	31000	0.5624299784291759	127
GRA	AUR	LG4	30001	31000	0.511404651850274	127
CAL	CLV	LG4	30001	31000	0.7911531546870855	127
CAL	ARI	LG4	30001	31000	0.6543031286660611	127
CAL	AUR	LG4	30001	31000	0.4810708644881279	127
CLV	ARI	LG4	30001	31000	0.7273750033940004	127
CLV	AUR	LG4	30001	31000	0.6953662118728849	127
ARI	AUR	LG4	30001	31000	0.3729769048917984	127
PUN-Y	GRA	LG4	31001	32000	0.6436676431300269	129
PUN-Y	CAL	LG4	31001	32000	0.1487094914586358	129
PUN-Y	CLV	LG4	31001	32000	0.7018259359599566	129
PUN-Y	ARI	LG4	31001	32000	0.3948370852503909	129
PUN-Y	AUR	LG4	31001	32000	0.1065357509650458	129
PUN-R	GRA	LG4	31001	32000	0.9207423303027028	129
PUN-R	CAL	LG4	31001	32000	0.2383927367522135	129
PUN-R	CLV	LG4	31001	32000	0.9382128137750996	129
PAR	PUN-Y	LG4	31001	32000	0.3109922767100658	129
PAR	PUN-R	LG4	31001	32000	0.7003951090641292	129
PAR	GRA	LG4	31001	32000	0.6070877553882837	129
PAR	CAL	LG4	31001	32000	0.6585137871942671	129
PAR	CLV	LG4	31001	32000	0.7987809941374787	129
PAR	ARI	LG4	31001	32000	0.208237784995822	129
PAR	AUR	LG4	31001	32000	0.5508294634005616	129
PUN-Y	PUN-R	LG4	31001	32000	0.091944501967281	129
PUN-R	ARI	LG4	31001	32000	0.7635107081248018	129
PUN-R	AUR	LG4	31001	32000	0.3062157053458368	129
GRA	CAL	LG4	31001	32000	0.8839030171598603	129
GRA	CLV	LG4	31001	32000	0.9412834858795578	129
GRA	ARI	LG4	31001	32000	0.5005540091343945	129
GRA	AUR	LG4	31001	32000	0.8135740761541054	129
CAL	CLV	LG4	31001	32000	0.901881998812532	129
CAL	ARI	LG4	31001	32000	0.709838327923705	129
CAL	AUR	LG4	31001	32000	0.1788079470198675	129
CLV	ARI	LG4	31001	32000	0.7975133013205736	129
CLV	AUR	LG4	31001	32000	0.839312515301289	129
ARI	AUR	LG4	31001	32000	0.5899693891854829	129
LON	PAR	LG4	31001	32000	0.6947636758744619	129
LON	PUN-Y	LG4	31001	32000	0.0706959143211508	129
LON	PUN-R	LG4	31001	32000	0.000328380264346	129
LON	GRA	LG4	31001	32000	0.929256378987492	129
LON	CAL	LG4	31001	32000	0.3255813953488372	129
LON	CLV	LG4	31001	32000	0.9553599269051436	129
LON	ARI	LG4	31001	32000	0.7519121302012347	129
LON	AUR	LG4	31001	32000	0.3403508771929824	129
LON	PAR	LG4	32001	33000	0.5002960331557135	117
LON	PUN-Y	LG4	32001	33000	0.2153504642075719	117
LON	PUN-R	LG4	32001	33000	0.4125111026519477	117
LON	GRA	LG4	32001	33000	0.6596525831681526	117
GRA	ARI	LG4	32001	33000	0.6106038939610604	117
GRA	AUR	LG4	32001	33000	0.7122433009749806	117
CAL	CLV	LG4	32001	33000	0.9112191313327204	117
CAL	ARI	LG4	32001	33000	0.6731505998254516	117
CAL	AUR	LG4	32001	33000	0.5551677331782044	117
CLV	ARI	LG4	32001	33000	0.8846233794139149	117
CLV	AUR	LG4	32001	33000	0.9415303203156464	117
ARI	AUR	LG4	32001	33000	0.7222222222222222	117
PUN-Y	AUR	LG4	32001	33000	0.4811422413793101	117
PUN-R	GRA	LG4	32001	33000	0.7686083020901034	117
PUN-R	CAL	LG4	32001	33000	0.1386753595735776	117
PUN-R	CLV	LG4	32001	33000	0.9540821744620692	117
PUN-R	ARI	LG4	32001	33000	0.7506714010973713	117
PUN-R	AUR	LG4	32001	33000	0.7195689662875167	117
GRA	CAL	LG4	32001	33000	0.6914676296604673	117
GRA	CLV	LG4	32001	33000	0.8180845473181865	117
PAR	CLV	LG4	32001	33000	0.8398714386545346	117
PAR	ARI	LG4	32001	33000	0.5059772228902879	117
PAR	AUR	LG4	32001	33000	0.5629322268326418	117
PUN-Y	PUN-R	LG4	32001	33000	0.0138270820089001	117
PAR	PUN-Y	LG4	32001	33000	0.5360827921105399	117
PAR	PUN-R	LG4	32001	33000	0.6929688025846401	117
PAR	GRA	LG4	32001	33000	0.5550978372811535	117
PAR	CAL	LG4	32001	33000	0.5852770244091436	117
PUN-Y	GRA	LG4	32001	33000	0.6737205523964257	117
PUN-Y	CAL	LG4	32001	33000	0.0255084468115491	117
PUN-Y	CLV	LG4	32001	33000	0.8917244413789822	117
PUN-Y	ARI	LG4	32001	33000	0.5702410280791229	117
LON	CAL	LG4	32001	33000	0.1919746729221497	117
LON	CLV	LG4	32001	33000	0.8949792864174669	117
LON	ARI	LG4	32001	33000	0.6520039100684262	117
LON	AUR	LG4	32001	33000	0.2573847103430033	117
CAL	AUR	LG4	33001	34000	0.196078431372549	66
CLV	ARI	LG4	33001	34000	0.79853088129591	66
CLV	AUR	LG4	33001	34000	0.6880199508842735	66
ARI	AUR	LG4	33001	34000	0.3446327683615819	66
LON	PAR	LG4	33001	34000	0.507070707070707	66
LON	PUN-Y	LG4	33001	34000	0.070194219299587	66
LON	PUN-R	LG4	33001	34000	-0.0318021201413427	66
LON	GRA	LG4	33001	34000	0.8606965174129353	66
PAR	PUN-Y	LG4	33001	34000	0.4406270130985612	66
PAR	PUN-R	LG4	33001	34000	0.4560357675111773	66
PAR	GRA	LG4	33001	34000	0.8089430894308942	66
PAR	CAL	LG4	33001	34000	0.5701754385964911	66
LON	CAL	LG4	33001	34000	0.024390243902439	66
LON	CLV	LG4	33001	34000	0.8329505826316238	66
LON	ARI	LG4	33001	34000	0.5436720142602496	66
LON	AUR	LG4	33001	34000	0.1235431235431235	66
PAR	CLV	LG4	33001	34000	0.8013702344583236	66
PAR	ARI	LG4	33001	34000	0.5408022130013831	66
PAR	AUR	LG4	33001	34000	0.3213213213213213	66
PUN-Y	PUN-R	LG4	33001	34000	-0.0386029411764706	66
PUN-R	ARI	LG4	33001	34000	0.4945883262466176	66
PUN-R	AUR	LG4	33001	34000	0.1337907375643224	66
GRA	CAL	LG4	33001	34000	0.9166666666666666	66
GRA	CLV	LG4	33001	34000	0.8917657128406637	66
GRA	ARI	LG4	33001	34000	0.8062015503875969	66
GRA	AUR	LG4	33001	34000	0.6396396396396395	66
CAL	CLV	LG4	33001	34000	0.8756481069984976	66
CAL	ARI	LG4	33001	34000	0.606060606060606	66
PUN-Y	GRA	LG4	33001	34000	0.7868699439950219	66
PUN-Y	CAL	LG4	33001	34000	0.0431861804222648	66
PUN-Y	CLV	LG4	33001	34000	0.7972784907994434	66
PUN-Y	ARI	LG4	33001	34000	0.3625827814569536	66
PUN-Y	AUR	LG4	33001	34000	0.1405135520684735	66
PUN-R	GRA	LG4	33001	34000	0.7975645526865474	66
PUN-R	CAL	LG4	33001	34000	-0.0353480253109317	66
PUN-R	CLV	LG4	33001	34000	0.8057367168423331	66
PAR	CLV	LG4	34001	35000	0.8861992138982974	67
PAR	ARI	LG4	34001	35000	0.5369595536959554	67
PAR	AUR	LG4	34001	35000	0.4666666666666667	67
PUN-Y	PUN-R	LG4	34001	35000	-0.016260162601626	67
PUN-Y	GRA	LG4	34001	35000	0.277082607647169	67
PUN-Y	CAL	LG4	34001	35000	0.2427669558758987	67
PUN-Y	CLV	LG4	34001	35000	0.9140694597072574	67
PUN-Y	ARI	LG4	34001	35000	0.3686633259526861	67
PUN-Y	AUR	LG4	34001	35000	0.4974998626298148	67
PUN-R	GRA	LG4	34001	35000	0.3493122017913446	67
PUN-R	CAL	LG4	34001	35000	0.3877817280407059	67
PUN-R	CLV	LG4	34001	35000	0.925865070835688	67
PUN-R	ARI	LG4	34001	35000	0.5438371762026757	67
PUN-R	AUR	LG4	34001	35000	0.4108699153528158	67
GRA	CAL	LG4	34001	35000	0.6666666666666666	67
GRA	CLV	LG4	34001	35000	0.944934504602503	67
LON	CAL	LG4	34001	35000	0.0	67
LON	CLV	LG4	34001	35000	0.9376475359545772	67
LON	ARI	LG4	34001	35000	0.6266666666666667	67
LON	AUR	LG4	34001	35000	0.5606060606060606	67
PAR	PUN-Y	LG4	34001	35000	0.263265508030208	67
PAR	PUN-R	LG4	34001	35000	0.2593528816986855	67
PAR	GRA	LG4	34001	35000	0.4365079365079364	67
PAR	CAL	LG4	34001	35000	0.4916666666666666	67
GRA	ARI	LG4	34001	35000	0.6589147286821706	67
GRA	AUR	LG4	34001	35000	0.6466666666666666	67
CAL	CLV	LG4	34001	35000	0.9629011471911776	67
CAL	ARI	LG4	34001	35000	0.7235772357723577	67
CAL	AUR	LG4	34001	35000	0.7013888888888888	67
CLV	ARI	LG4	34001	35000	0.9314056828138692	67
CLV	AUR	LG4	34001	35000	0.9173424012555584	67
ARI	AUR	LG4	34001	35000	0.6778190830235439	67
LON	PAR	LG4	34001	35000	0.3895582329317268	67
LON	PUN-Y	LG4	34001	35000	0.1296004284311682	67
LON	PUN-R	LG4	34001	35000	0.2033676740639297	67
LON	GRA	LG4	34001	35000	0.5066666666666667	67
LON	GRA	LG4	35001	36000	0.7	66
LON	PUN-R	LG4	35001	36000	0.0151562402544751	66
PUN-R	ARI	LG4	35001	36000	0.4097632376354577	66
PUN-R	AUR	LG4	35001	36000	0.4619304014743612	66
GRA	CAL	LG4	35001	36000	0.9032258064516128	66
GRA	CLV	LG4	35001	36000	0.9618219618219618	66
CAL	AUR	LG4	35001	36000	0.7868852459016393	66
CLV	ARI	LG4	35001	36000	0.9038013964313422	66
CAL	CLV	LG4	35001	36000	0.948051948051948	66
CAL	ARI	LG4	35001	36000	0.6888888888888889	66
PUN-Y	GRA	LG4	35001	36000	0.5090715048025614	66
PUN-Y	CAL	LG4	35001	36000	0.0230272017236735	66
PUN-Y	CLV	LG4	35001	36000	0.8625971085600552	66
PUN-Y	ARI	LG4	35001	36000	0.3150684931506848	66
PUN-R	CAL	LG4	35001	36000	0.1191572906441138	66
PUN-R	CLV	LG4	35001	36000	0.8677279396218195	66
PAR	PUN-Y	LG4	35001	36000	0.3497915810485527	66
PAR	PUN-R	LG4	35001	36000	0.3723677035352538	66
PAR	GRA	LG4	35001	36000	0.6530612244897959	66
PAR	CAL	LG4	35001	36000	0.5833333333333334	66
GRA	ARI	LG4	35001	36000	0.7608695652173914	66
GRA	AUR	LG4	35001	36000	0.8333333333333334	66
PAR	AUR	LG4	35001	36000	0.6156583629893239	66
PUN-Y	PUN-R	LG4	35001	36000	-0.0338785046728972	66
PUN-Y	AUR	LG4	35001	36000	0.5610222116073559	66
PUN-R	GRA	LG4	35001	36000	0.546554429600082	66
PAR	CLV	LG4	35001	36000	0.8787335722819595	66
PAR	ARI	LG4	35001	36000	0.4716981132075472	66
CLV	AUR	LG4	35001	36000	0.9166172288934804	66
ARI	AUR	LG4	35001	36000	0.6514522821576764	66
LON	CAL	LG4	35001	36000	-0.0344827586206896	66
LON	CLV	LG4	35001	36000	0.9030585247116096	66
LON	ARI	LG4	35001	36000	0.5555555555555556	66
LON	AUR	LG4	35001	36000	0.6302521008403361	66
LON	PAR	LG4	35001	36000	0.4798206278026906	66
LON	PUN-Y	LG4	35001	36000	0.0064331665475339	66
LON	PAR	LG4	36001	37000	0.3643785513682973	79
LON	PUN-Y	LG4	36001	37000	0.0767045454545453	79
LON	PUN-R	LG4	36001	37000	-0.00814971325083	79
LON	GRA	LG4	36001	37000	0.7860082304526749	79
CAL	CLV	LG4	36001	37000	0.8923220787489307	79
CAL	ARI	LG4	36001	37000	0.4320987654320987	79
PAR	PUN-Y	LG4	36001	37000	0.2540331162473927	79
PAR	PUN-R	LG4	36001	37000	0.2041614529869701	79
PAR	GRA	LG4	36001	37000	0.7237491947605755	79
PAR	CAL	LG4	36001	37000	0.4958484691229891	79
GRA	CAL	LG4	36001	37000	0.8416666666666667	79
GRA	CLV	LG4	36001	37000	0.8807371109117261	79
PAR	CLV	LG4	36001	37000	0.840555783526897	79
PAR	ARI	LG4	36001	37000	0.2113882938290373	79
PAR	AUR	LG4	36001	37000	0.3184557314085159	79
PUN-Y	PUN-R	LG4	36001	37000	-0.0998336106489184	79
CAL	AUR	LG4	36001	37000	0.6481481481481481	79
CLV	ARI	LG4	36001	37000	0.8482537244163342	79
CLV	AUR	LG4	36001	37000	0.867524239224345	79
ARI	AUR	LG4	36001	37000	0.3583959899749374	79
PUN-Y	AUR	LG4	36001	37000	0.3745092907615807	79
PUN-R	GRA	LG4	36001	37000	0.679356366299533	79
PUN-R	CAL	LG4	36001	37000	0.1192877065007508	79
PUN-R	CLV	LG4	36001	37000	0.8260576961411915	79
PUN-Y	GRA	LG4	36001	37000	0.7268530881623622	79
PUN-Y	CAL	LG4	36001	37000	0.2054208273894436	79
PUN-Y	CLV	LG4	36001	37000	0.8513246403177844	79
PUN-Y	ARI	LG4	36001	37000	0.0775229891747177	79
LON	CAL	LG4	36001	37000	0.2444444444444444	79
LON	CLV	LG4	36001	37000	0.8706336893904212	79
GRA	ARI	LG4	36001	37000	0.7252981644485835	79
GRA	AUR	LG4	36001	37000	0.7878787878787878	79
LON	ARI	LG4	36001	37000	0.2792792792792792	79
LON	AUR	LG4	36001	37000	0.4825870646766169	79
PUN-R	ARI	LG4	36001	37000	0.0676486219725153	79
PUN-R	AUR	LG4	36001	37000	0.2225628132049802	79
PUN-R	CAL	LG4	37001	38000	0.2875399361022364	62
PUN-R	CLV	LG4	37001	38000	0.8585097522710106	62
PAR	PUN-Y	LG4	37001	38000	0.2988768945589357	62
PAR	PUN-R	LG4	37001	38000	0.3685141983750301	62
PAR	GRA	LG4	37001	38000	0.7884615384615384	62
PAR	CAL	LG4	37001	38000	0.7092198581560284	62
PAR	CLV	LG4	37001	38000	0.8748913124487617	62
PAR	ARI	LG4	37001	38000	0.5929203539823009	62
CAL	AUR	LG4	37001	38000	0.8198198198198199	62
CLV	ARI	LG4	37001	38000	0.9021218260563636	62
CLV	AUR	LG4	37001	38000	0.9132357586606296	62
ARI	AUR	LG4	37001	38000	0.6781516011349817	62
GRA	CAL	LG4	37001	38000	0.9548022598870056	62
GRA	CLV	LG4	37001	38000	0.9409390486895214	62
PUN-Y	CLV	LG4	37001	38000	0.7969335873674083	62
PUN-Y	ARI	LG4	37001	38000	0.314301030280843	62
PUN-R	ARI	LG4	37001	38000	0.5165094339622641	62
PUN-R	AUR	LG4	37001	38000	0.309623430962343	62
LON	ARI	LG4	37001	38000	0.6767513782439156	62
LON	AUR	LG4	37001	38000	0.6137931034482759	62
GRA	ARI	LG4	37001	38000	0.8771929824561403	62
GRA	AUR	LG4	37001	38000	0.9047619047619048	62
CAL	CLV	LG4	37001	38000	0.9285740087416168	62
CAL	ARI	LG4	37001	38000	0.8141025641025641	62
PUN-Y	GRA	LG4	37001	38000	0.5846106088238717	62
PUN-Y	CAL	LG4	37001	38000	0.1841407991015809	62
PAR	AUR	LG4	37001	38000	0.5	62
PUN-Y	PUN-R	LG4	37001	38000	-0.0491071428571428	62
LON	PAR	LG4	37001	38000	0.5625	62
LON	PUN-Y	LG4	37001	38000	0.0443229704344293	62
LON	PUN-R	LG4	37001	38000	0.1024424946644533	62
LON	GRA	LG4	37001	38000	0.8333333333333334	62
LON	CAL	LG4	37001	38000	0.0256410256410256	62
LON	CLV	LG4	37001	38000	0.8855451876953918	62
PUN-R	GRA	LG4	37001	38000	0.7073760580411124	62
PUN-Y	AUR	LG4	37001	38000	0.2874627658005721	62
PAR	CLV	LG4	38001	39000	0.9417321385242268	79
PAR	ARI	LG4	38001	39000	0.5061728395061729	79
PAR	AUR	LG4	38001	39000	0.4166666666666667	79
PUN-Y	PUN-R	LG4	38001	39000	-0.0516345529335354	79
LON	PAR	LG4	38001	39000	0.5304729689632663	79
LON	PUN-Y	LG4	38001	39000	0.1068062215566636	79
LON	PUN-R	LG4	38001	39000	0.190763441157752	79
LON	GRA	LG4	38001	39000	0.6717845065495394	79
LON	CAL	LG4	38001	39000	-0.057471264367816	79
LON	CLV	LG4	38001	39000	0.9401957973210994	79
LON	ARI	LG4	38001	39000	0.5810374782824521	79
LON	AUR	LG4	38001	39000	0.592039800995025	79
PAR	PUN-Y	LG4	38001	39000	0.2544987146529562	79
PAR	PUN-R	LG4	38001	39000	0.3618721718183659	79
PAR	GRA	LG4	38001	39000	0.5957446808510638	79
PAR	CAL	LG4	38001	39000	0.583793738489871	79
CAL	AUR	LG4	38001	39000	0.6862745098039217	79
CLV	ARI	LG4	38001	39000	0.9143054595715272	79
CLV	AUR	LG4	38001	39000	0.95803900718198	79
ARI	AUR	LG4	38001	39000	0.5641025641025641	79
PUN-Y	AUR	LG4	38001	39000	0.3226055116592791	79
PUN-R	GRA	LG4	38001	39000	0.6165626332725932	79
PUN-R	CAL	LG4	38001	39000	0.1203600800177817	79
PUN-R	CLV	LG4	38001	39000	0.9420113003619808	79
PUN-R	ARI	LG4	38001	39000	0.539985561883372	79
PUN-R	AUR	LG4	38001	39000	0.4529140481254031	79
GRA	CAL	LG4	38001	39000	0.7251461988304094	79
GRA	CLV	LG4	38001	39000	0.9421097438278772	79
PUN-Y	GRA	LG4	38001	39000	0.5179794520547946	79
PUN-Y	CAL	LG4	38001	39000	0.0690417370953061	79
PUN-Y	CLV	LG4	38001	39000	0.9120865610357816	79
PUN-Y	ARI	LG4	38001	39000	0.343520090548953	79
GRA	ARI	LG4	38001	39000	0.6294253747900225	79
GRA	AUR	LG4	38001	39000	0.6511627906976745	79
CAL	CLV	LG4	38001	39000	0.956245230221318	79
